Date,Baton,Gun,Hands,K9,OC,Taser,Sage,Suspect Injured,Officer Injured,Day,Month,Year
2009-09-13,0,0,1,0,0,1,0,1,0,13,9,2009
2009-09-16,0,0,0,0,0,1,1,1,0,16,9,2009
2009-09-17,0,0,1,0,0,0,0,0,0,17,9,2009
2009-09-19,0,0,1,0,0,0,0,1,0,19,9,2009
2009-09-19,0,0,1,0,0,1,0,1,0,19,9,2009
2009-09-20,0,0,0,0,0,1,0,1,0,20,9,2009
2009-09-20,0,0,1,0,0,0,0,0,0,20,9,2009
2009-09-23,0,0,0,0,0,1,0,1,0,23,9,2009
2009-09-24,0,0,0,0,0,1,0,1,0,24,9,2009
2009-09-24,0,0,0,0,0,1,0,1,0,24,9,2009
2009-09-27,0,0,1,0,0,0,0,1,0,27,9,2009
2009-09-28,0,0,1,0,0,0,0,1,0,28,9,2009
2009-09-30,0,0,0,1,0,0,0,1,0,30,9,2009
2009-10-01,0,0,1,0,0,0,0,1,0,1,10,2009
2009-10-02,0,0,1,0,0,0,0,0,0,2,10,2009
2009-10-03,0,0,1,0,0,0,0,0,0,3,10,2009
2009-10-03,0,0,0,0,0,0,0,0,0,3,10,2009
2009-10-03,0,0,1,0,0,1,0,0,0,3,10,2009
2009-10-03,0,0,0,0,0,0,0,0,0,3,10,2009
2009-10-04,0,0,0,0,0,0,0,0,0,4,10,2009
2009-10-07,0,0,1,0,0,0,0,0,0,7,10,2009
2009-10-08,0,0,0,0,0,0,0,0,0,8,10,2009
2009-10-09,0,0,0,0,0,0,0,0,0,9,10,2009
2009-10-09,0,0,0,0,0,0,0,0,0,9,10,2009
2009-10-12,0,0,0,0,0,0,0,0,0,12,10,2009
2009-10-15,0,0,0,0,0,0,0,0,0,15,10,2009
2009-10-16,0,0,0,0,0,1,0,1,0,16,10,2009
2009-10-18,0,0,0,0,0,0,0,0,0,18,10,2009
2009-10-18,0,0,0,0,0,0,0,0,0,18,10,2009
2009-10-18,0,0,0,0,0,0,0,1,0,18,10,2009
2009-10-20,0,0,0,0,0,0,0,0,0,20,10,2009
2009-10-22,0,0,0,0,0,0,0,0,0,22,10,2009
2009-10-23,0,0,0,0,0,0,0,0,0,23,10,2009
2009-10-27,0,0,0,0,0,0,0,0,0,27,10,2009
2009-10-27,0,0,0,0,0,1,0,0,0,27,10,2009
2009-10-28,1,0,0,0,0,1,0,0,1,28,10,2009
2009-10-29,0,0,0,0,0,1,0,0,0,29,10,2009
2009-10-29,0,0,1,0,0,0,0,1,0,29,10,2009
2009-10-30,0,0,0,0,0,1,0,0,0,30,10,2009
2009-10-30,0,0,0,0,0,1,0,1,0,30,10,2009
2009-10-30,0,0,0,0,0,1,0,1,0,30,10,2009
2009-10-31,0,0,1,0,0,0,0,1,0,31,10,2009
2009-11-02,0,0,0,0,0,0,0,0,1,2,11,2009
2009-11-06,0,0,1,0,0,0,0,1,1,6,11,2009
2009-11-07,0,0,1,0,0,0,0,0,0,7,11,2009
2009-11-09,0,0,1,0,0,1,0,1,0,9,11,2009
2009-11-12,0,0,1,0,0,0,0,1,0,12,11,2009
2009-11-12,0,0,1,0,0,0,0,0,0,12,11,2009
2009-11-13,0,0,1,0,0,0,0,1,1,13,11,2009
2009-11-13,1,0,0,1,0,1,0,1,0,13,11,2009
2009-11-14,0,0,1,0,0,0,0,0,0,14,11,2009
2009-11-15,0,0,1,0,0,0,0,0,0,15,11,2009
2009-11-17,0,0,1,0,0,0,0,1,0,17,11,2009
2009-11-24,1,0,0,0,0,1,0,1,1,24,11,2009
2009-11-26,0,0,1,0,0,0,0,0,0,26,11,2009
2009-11-27,0,0,1,0,0,1,0,1,0,27,11,2009
2009-11-28,0,0,0,0,0,1,0,1,0,28,11,2009
2009-11-29,0,0,0,1,0,0,0,0,1,29,11,2009
2009-11-30,0,0,0,1,0,0,0,0,0,30,11,2009
2009-12-01,0,0,0,0,0,0,1,1,0,1,12,2009
2009-12-02,0,0,0,1,0,0,0,0,0,2,12,2009
2009-12-04,0,0,0,0,0,0,1,1,1,4,12,2009
2009-12-05,0,0,0,1,0,0,0,0,0,5,12,2009
2009-12-05,0,0,0,1,0,0,0,0,0,5,12,2009
2009-12-05,0,0,0,0,1,0,0,1,0,5,12,2009
2009-12-05,0,0,0,1,0,0,0,1,0,5,12,2009
2009-12-06,0,0,0,0,0,0,1,1,0,6,12,2009
2009-12-06,0,0,0,1,0,0,1,1,0,6,12,2009
2009-12-08,0,0,0,1,0,0,0,0,0,8,12,2009
2009-12-10,0,0,0,1,0,0,0,0,0,10,12,2009
2009-12-19,0,0,0,0,1,0,1,1,0,19,12,2009
2009-12-19,0,0,0,1,0,0,0,0,0,19,12,2009
2009-12-21,0,0,0,0,0,0,1,1,0,21,12,2009
2009-12-22,0,0,0,1,0,0,0,0,0,22,12,2009
2009-12-24,0,0,0,0,0,0,1,1,0,24,12,2009
2009-12-26,0,0,0,1,0,0,1,1,0,26,12,2009
2009-12-26,0,0,0,1,0,0,0,0,0,26,12,2009
2009-12-27,0,0,0,0,0,0,0,0,0,27,12,2009
2009-12-28,0,0,0,1,0,0,0,1,0,28,12,2009
2009-12-30,0,0,0,0,0,0,0,0,0,30,12,2009
2009-12-31,0,0,0,0,0,0,0,0,0,31,12,2009
2009-12-31,0,0,1,0,0,0,0,0,0,31,12,2009
2010-01-01,0,0,0,0,0,0,0,0,1,1,1,2010
2010-01-01,0,0,0,0,0,0,0,0,0,1,1,2010
2010-01-01,0,0,1,0,1,0,0,1,0,1,1,2010
2010-01-03,0,0,0,0,0,1,0,1,0,3,1,2010
2010-01-03,0,0,1,0,0,0,0,0,0,3,1,2010
2010-01-10,0,0,1,0,0,0,0,0,0,10,1,2010
2010-01-12,0,0,1,0,0,0,0,0,0,12,1,2010
2010-01-14,0,0,1,0,0,0,0,0,0,14,1,2010
2010-01-16,0,0,1,0,0,0,0,0,0,16,1,2010
2010-01-17,0,0,0,0,0,1,0,0,0,17,1,2010
2010-01-22,0,0,1,0,0,0,0,0,0,22,1,2010
2010-01-26,0,0,1,0,0,0,0,0,0,26,1,2010
2010-01-26,0,0,1,0,0,0,0,0,0,26,1,2010
2010-01-28,1,0,0,0,0,0,0,1,0,28,1,2010
2010-01-29,0,0,1,0,0,0,0,0,0,29,1,2010
2010-01-30,0,0,0,0,0,0,0,0,0,30,1,2010
2010-01-31,0,0,0,0,0,1,0,1,0,31,1,2010
2010-02-05,0,0,1,0,0,0,0,0,0,5,2,2010
2010-02-07,0,0,1,0,0,0,0,1,0,7,2,2010
2010-02-07,0,0,1,0,0,0,0,0,0,7,2,2010
2010-02-09,0,0,0,0,0,0,0,0,0,9,2,2010
2010-02-11,0,0,0,0,0,0,0,0,0,11,2,2010
2010-02-11,0,0,0,0,0,0,0,0,0,11,2,2010
2010-02-11,0,0,1,0,0,0,0,0,0,11,2,2010
2010-02-13,0,0,1,0,0,0,0,0,0,13,2,2010
2010-02-13,0,0,0,0,0,0,0,0,0,13,2,2010
2010-02-15,0,0,0,0,0,0,0,0,0,15,2,2010
2010-02-20,0,0,1,0,0,0,0,0,1,20,2,2010
2010-02-20,0,0,0,0,0,0,0,0,0,20,2,2010
2010-02-23,0,0,1,0,0,0,1,1,0,23,2,2010
2010-02-27,0,0,1,0,0,0,0,0,0,27,2,2010
2010-03-02,0,0,1,0,0,0,0,0,0,2,3,2010
2010-03-05,0,0,0,0,0,0,0,0,0,5,3,2010
2010-03-06,0,0,1,0,0,0,0,0,0,6,3,2010
2010-03-06,0,0,0,0,0,0,0,0,0,6,3,2010
2010-03-08,1,0,1,0,0,0,0,0,0,8,3,2010
2010-03-08,0,0,0,0,0,0,0,0,0,8,3,2010
2010-03-13,0,0,0,0,0,0,0,0,0,13,3,2010
2010-03-14,1,0,0,0,1,0,0,1,0,14,3,2010
2010-03-14,0,0,0,0,0,0,1,0,0,14,3,2010
2010-03-14,0,0,1,0,0,0,0,0,0,14,3,2010
2010-03-16,0,0,1,0,0,0,0,1,0,16,3,2010
2010-03-18,0,0,1,0,0,0,0,0,0,18,3,2010
2010-03-20,0,0,1,0,0,0,0,0,0,20,3,2010
2010-03-21,1,0,0,0,0,0,0,0,1,21,3,2010
2010-03-21,0,0,1,0,0,0,0,1,0,21,3,2010
2010-03-22,0,0,0,0,0,1,0,0,0,22,3,2010
2010-03-26,0,0,1,0,0,0,0,0,0,26,3,2010
2010-03-26,0,0,0,1,0,0,0,1,0,26,3,2010
2010-03-28,0,0,1,0,0,0,0,1,0,28,3,2010
2010-03-29,0,0,0,0,0,0,0,0,0,29,3,2010
2010-03-30,1,0,0,0,0,0,0,0,0,30,3,2010
2010-03-31,0,0,1,0,0,0,0,0,0,31,3,2010
2010-04-02,0,0,1,0,0,0,0,0,0,2,4,2010
2010-04-04,0,0,0,1,0,0,0,1,0,4,4,2010
2010-04-07,0,0,1,0,0,0,0,0,0,7,4,2010
2010-04-08,0,0,1,0,0,0,0,1,0,8,4,2010
2010-04-08,0,0,1,0,0,0,0,0,1,8,4,2010
2010-04-08,0,0,1,0,0,0,0,0,0,8,4,2010
2010-04-12,0,0,1,0,0,0,0,0,0,12,4,2010
2010-04-13,0,0,1,0,0,0,0,0,0,13,4,2010
2010-04-18,1,0,0,0,0,0,0,0,0,18,4,2010
2010-04-18,1,0,1,0,0,1,0,1,0,18,4,2010
2010-04-18,0,0,0,0,1,1,0,1,0,18,4,2010
2010-04-21,0,0,0,0,0,0,0,0,0,21,4,2010
2010-04-22,0,0,0,1,0,0,0,1,0,22,4,2010
2010-04-23,0,0,0,0,0,0,0,0,0,23,4,2010
2010-04-26,1,0,0,0,0,1,0,1,0,26,4,2010
2010-04-26,0,0,0,1,0,0,0,0,0,26,4,2010
2010-04-28,0,0,0,1,0,0,1,1,0,28,4,2010
2010-04-28,0,0,0,0,0,0,0,1,1,28,4,2010
2010-05-01,0,0,0,1,0,0,0,1,0,1,5,2010
2010-05-02,0,0,0,1,0,0,0,1,0,2,5,2010
2010-05-03,0,0,0,1,0,0,0,0,1,3,5,2010
2010-05-04,0,0,0,1,0,0,0,0,0,4,5,2010
2010-05-07,0,0,0,1,0,0,0,1,0,7,5,2010
2010-05-08,0,0,1,0,0,0,0,1,0,8,5,2010
2010-05-08,0,0,1,0,0,0,0,1,0,8,5,2010
2010-05-09,0,0,0,0,0,0,0,0,0,9,5,2010
2010-05-14,0,0,0,0,0,0,1,1,0,14,5,2010
2010-05-17,0,0,0,1,0,0,0,0,1,17,5,2010
2010-05-21,0,0,1,0,0,0,0,1,0,21,5,2010
2010-05-22,0,0,0,1,0,0,0,0,0,22,5,2010
2010-05-23,0,0,1,0,1,0,0,1,0,23,5,2010
2010-05-29,0,0,0,1,0,0,0,0,0,29,5,2010
2010-05-30,0,0,1,0,0,0,0,0,0,30,5,2010
2010-05-30,0,0,1,0,0,0,0,0,0,30,5,2010
2010-05-30,0,0,0,1,0,0,0,0,0,30,5,2010
2010-06-03,0,0,0,1,0,0,0,0,0,3,6,2010
2010-06-04,0,0,0,1,0,0,0,0,0,4,6,2010
2010-06-04,0,0,0,0,0,0,0,0,0,4,6,2010
2010-06-04,0,0,0,1,0,0,0,0,0,4,6,2010
2010-06-05,0,0,0,0,0,0,0,0,0,5,6,2010
2010-06-06,0,0,0,1,0,0,0,0,0,6,6,2010
2010-06-06,0,0,0,1,0,0,0,0,0,6,6,2010
2010-06-08,0,0,0,1,0,0,0,0,0,8,6,2010
2010-06-09,0,0,0,0,0,0,0,0,0,9,6,2010
2010-06-09,0,0,0,1,0,0,0,1,0,9,6,2010
2010-06-10,0,0,0,1,0,0,0,0,0,10,6,2010
2010-06-13,0,0,0,1,0,0,0,0,0,13,6,2010
2010-06-17,0,0,0,0,0,0,1,1,0,17,6,2010
2010-06-18,0,0,0,1,0,0,0,0,0,18,6,2010
2010-06-19,0,0,0,0,0,0,1,1,0,19,6,2010
2010-06-19,0,0,0,1,0,0,0,0,0,19,6,2010
2010-06-19,0,0,1,0,0,0,0,0,0,19,6,2010
2010-06-20,0,0,0,0,0,0,0,1,0,20,6,2010
2010-06-22,0,0,0,1,0,0,0,1,0,22,6,2010
2010-06-24,0,0,0,1,0,0,0,1,0,24,6,2010
2010-06-24,0,0,0,1,0,0,0,1,0,24,6,2010
2010-06-24,0,0,0,0,0,0,0,1,0,24,6,2010
2010-06-24,0,0,0,0,0,0,1,1,0,24,6,2010
2010-06-27,0,0,0,0,0,0,1,1,0,27,6,2010
2010-06-27,0,0,0,1,0,0,0,0,0,27,6,2010
2010-06-27,0,0,0,0,0,0,1,1,0,27,6,2010
2010-06-29,0,0,0,0,0,0,0,0,0,29,6,2010
2010-06-29,0,0,0,1,0,0,0,0,0,29,6,2010
2010-06-30,0,0,0,1,0,0,0,0,0,30,6,2010
2010-07-03,0,0,0,0,0,0,0,0,0,3,7,2010
2010-07-03,0,0,0,0,0,0,1,1,0,3,7,2010
2010-07-04,0,0,0,0,0,0,1,1,0,4,7,2010
2010-07-04,0,0,0,0,0,0,0,1,0,4,7,2010
2010-07-04,0,0,0,1,0,0,0,1,0,4,7,2010
2010-07-08,0,0,0,0,0,0,1,1,0,8,7,2010
2010-07-09,0,0,0,1,0,0,1,1,0,9,7,2010
2010-07-11,0,0,0,0,0,0,0,0,0,11,7,2010
2010-07-13,0,0,0,1,0,0,1,1,0,13,7,2010
2010-07-13,0,0,0,1,0,0,0,1,0,13,7,2010
2010-07-14,0,0,0,0,0,0,0,1,0,14,7,2010
2010-07-17,0,0,0,1,0,0,0,0,0,17,7,2010
2010-07-21,0,0,0,0,0,0,1,0,0,21,7,2010
2010-07-22,0,0,1,0,0,0,0,0,0,22,7,2010
2010-07-24,0,0,0,0,0,0,0,0,0,24,7,2010
2010-07-24,0,0,0,1,0,0,0,1,0,24,7,2010
2010-07-24,0,0,1,0,0,0,0,0,0,24,7,2010
2010-07-24,0,0,1,0,0,0,0,0,0,24,7,2010
2010-07-24,0,0,1,0,0,0,0,1,0,24,7,2010
2010-07-26,0,0,1,0,0,1,0,1,0,26,7,2010
2010-07-27,0,0,1,0,0,0,0,0,0,27,7,2010
2010-07-28,0,0,1,0,0,0,0,0,0,28,7,2010
2010-07-29,0,0,0,0,0,1,0,1,0,29,7,2010
2010-07-31,0,0,1,0,0,0,0,0,0,31,7,2010
2010-08-01,0,0,0,0,0,1,0,1,0,1,8,2010
2010-08-03,1,0,0,0,0,0,0,1,0,3,8,2010
2010-08-05,0,0,1,0,0,0,0,0,0,5,8,2010
2010-08-08,0,0,1,0,0,0,0,0,0,8,8,2010
2010-08-09,0,0,1,0,0,0,0,1,0,9,8,2010
2010-08-09,0,0,1,0,0,0,0,0,0,9,8,2010
2010-08-10,0,0,1,0,0,1,0,0,0,10,8,2010
2010-08-11,0,0,1,0,0,0,0,0,0,11,8,2010
2010-08-12,1,0,1,0,0,1,0,1,0,12,8,2010
2010-08-15,0,0,0,1,0,0,0,1,0,15,8,2010
2010-08-17,0,0,1,0,0,0,0,0,0,17,8,2010
2010-08-17,0,0,0,0,0,0,1,1,0,17,8,2010
2010-08-17,0,0,0,0,1,0,0,1,0,17,8,2010
2010-08-18,1,0,1,0,0,1,0,1,0,18,8,2010
2010-08-18,0,0,0,1,0,0,0,1,0,18,8,2010
2010-08-21,0,0,0,0,0,0,0,0,0,21,8,2010
2010-08-23,0,0,0,1,0,0,0,0,0,23,8,2010
2010-08-25,0,0,0,1,0,0,1,1,0,25,8,2010
2010-08-31,0,0,0,0,0,0,0,0,0,31,8,2010
2010-09-01,0,0,0,0,0,0,1,0,0,1,9,2010
2010-09-02,0,0,0,1,0,0,0,1,0,2,9,2010
2010-09-04,0,0,0,1,0,0,0,1,0,4,9,2010
2010-09-04,0,0,0,1,0,0,0,0,0,4,9,2010
2010-09-07,0,0,0,0,0,1,0,1,0,7,9,2010
2010-09-09,0,0,0,1,0,0,0,1,0,9,9,2010
2010-09-10,0,0,0,0,0,1,0,0,1,10,9,2010
2010-09-10,0,0,0,1,0,0,0,0,0,10,9,2010
2010-09-14,0,0,1,0,0,0,0,0,1,14,9,2010
2010-09-16,0,0,0,1,0,0,0,0,0,16,9,2010
2010-09-16,0,0,0,1,0,0,0,0,0,16,9,2010
2010-09-16,0,0,0,1,0,0,0,0,0,16,9,2010
2010-09-17,0,0,0,1,0,0,0,0,0,17,9,2010
2010-09-17,0,0,0,1,0,0,0,0,0,17,9,2010
2010-09-19,0,0,1,0,0,0,0,0,0,19,9,2010
2010-09-19,0,0,1,0,0,0,0,0,0,19,9,2010
2010-09-20,0,0,1,0,0,0,0,0,0,20,9,2010
2010-09-21,0,0,1,0,0,0,0,0,0,21,9,2010
2010-09-22,0,0,1,0,0,0,0,0,0,22,9,2010
2010-09-24,0,0,1,0,0,0,0,1,0,24,9,2010
2010-09-25,0,0,0,0,0,0,0,0,0,25,9,2010
2010-09-25,0,0,1,0,0,0,0,0,0,25,9,2010
2010-09-28,0,0,0,0,0,0,0,1,0,28,9,2010
2010-09-29,0,0,1,0,0,0,0,0,0,29,9,2010
2010-10-01,0,0,1,0,0,0,0,0,0,1,10,2010
2010-10-01,0,0,1,0,0,0,0,0,0,1,10,2010
2010-10-03,0,0,1,0,0,0,0,1,0,3,10,2010
2010-10-06,0,0,1,0,0,0,0,0,1,6,10,2010
2010-10-10,0,0,0,0,1,0,0,1,0,10,10,2010
2010-10-10,0,0,1,0,0,0,0,1,0,10,10,2010
2010-10-10,0,0,1,0,0,0,0,1,0,10,10,2010
2010-10-14,0,0,1,0,0,0,0,0,0,14,10,2010
2010-10-16,0,0,1,0,0,0,0,0,0,16,10,2010
2010-10-16,0,0,1,0,0,0,0,0,1,16,10,2010
2010-10-18,0,0,1,0,0,0,1,1,0,18,10,2010
2010-10-19,0,0,0,0,0,0,0,1,0,19,10,2010
2010-10-21,0,0,0,1,0,0,1,1,0,21,10,2010
2010-10-21,0,0,0,1,0,0,0,1,0,21,10,2010
2010-10-21,0,0,0,1,0,0,0,0,0,21,10,2010
2010-10-22,0,0,0,1,0,0,0,0,0,22,10,2010
2010-10-22,0,0,0,0,0,0,0,1,0,22,10,2010
2010-10-22,1,0,0,0,0,0,0,1,0,22,10,2010
2010-10-22,0,0,0,1,0,0,0,0,0,22,10,2010
2010-10-23,1,0,0,0,0,1,0,1,0,23,10,2010
2010-10-25,0,0,0,1,0,0,0,0,0,25,10,2010
2010-10-26,0,0,0,1,0,0,0,0,0,26,10,2010
2010-10-26,1,0,0,0,0,1,0,1,0,26,10,2010
2010-10-26,0,0,0,1,0,0,0,0,0,26,10,2010
2010-10-28,0,0,0,1,0,0,0,1,0,28,10,2010
2010-10-28,0,0,0,0,0,0,0,0,0,28,10,2010
2010-10-28,0,0,0,1,0,0,0,1,0,28,10,2010
2010-10-29,0,0,1,0,0,0,0,0,0,29,10,2010
2010-10-29,0,0,0,1,0,0,0,0,0,29,10,2010
2010-10-30,1,0,0,0,0,1,0,1,0,30,10,2010
2010-11-01,0,0,1,0,0,0,0,0,0,1,11,2010
2010-11-02,0,0,0,0,0,0,0,0,0,2,11,2010
2010-11-07,0,0,0,0,0,0,0,0,0,7,11,2010
2010-11-08,0,0,1,0,0,0,0,0,0,8,11,2010
2010-11-11,0,0,0,1,0,0,0,0,0,11,11,2010
2010-11-13,0,0,0,1,0,0,0,0,0,13,11,2010
2010-11-13,0,0,0,0,0,0,1,1,0,13,11,2010
2010-11-16,0,0,0,1,0,0,1,1,0,16,11,2010
2010-11-17,0,0,0,0,0,0,0,0,0,17,11,2010
2010-11-19,0,0,0,0,0,0,1,1,0,19,11,2010
2010-11-19,0,0,0,0,0,0,0,1,0,19,11,2010
2010-11-21,0,0,0,0,0,0,0,0,0,21,11,2010
2010-11-21,1,0,1,0,1,0,0,0,0,21,11,2010
2010-11-23,0,0,0,1,0,0,0,0,0,23,11,2010
2010-11-24,0,0,0,1,0,0,0,0,1,24,11,2010
2010-11-28,1,0,0,0,0,0,0,0,1,28,11,2010
2010-11-30,0,0,0,1,0,0,0,0,0,30,11,2010
2010-11-30,0,0,0,1,0,0,0,0,0,30,11,2010
2010-11-30,0,0,0,1,0,0,0,0,0,30,11,2010
2010-12-04,0,0,0,1,0,0,0,0,0,4,12,2010
2010-12-07,0,0,0,0,0,0,0,0,0,7,12,2010
2010-12-07,0,0,0,1,0,0,0,0,0,7,12,2010
2010-12-07,1,0,0,1,0,0,0,0,0,7,12,2010
2010-12-10,0,0,0,1,0,0,0,0,0,10,12,2010
2010-12-10,0,0,0,1,0,0,0,0,0,10,12,2010
2010-12-11,0,0,0,0,0,0,0,0,0,11,12,2010
2010-12-11,0,0,0,1,0,0,1,1,0,11,12,2010
2010-12-13,0,0,0,1,0,0,0,0,0,13,12,2010
2010-12-13,0,0,0,1,0,0,0,0,0,13,12,2010
2010-12-17,0,0,0,0,0,0,0,0,0,17,12,2010
2010-12-21,0,0,0,1,0,0,0,1,0,21,12,2010
2010-12-22,0,0,0,1,0,0,0,1,0,22,12,2010
2010-12-28,0,0,0,0,0,0,1,1,0,28,12,2010
2010-12-28,0,0,0,0,0,0,1,0,1,28,12,2010
